MMSI,Temps de reception,RepeatIndicator,Validité,Sog,Cog,Longitude,Latitude
374465000,5,0,True,0.1,39.2,-79.90545,9.379143333333333
228386900,4,0,True,0.5,113.9,-0.24756833333333333,49.282178333333334
235060913,4,0,True,2.8,239.7,-4.180841666666667,50.081990000000005
356572000,4,0,True,0,360,-79.89434,9.365011666666668
339013000,60,0,True,102.3,360,-79.95077666666666,9.368885
538007874,5,0,True,0,128.7,-2.0937633333333334,57.145445
311307000,4,0,True,10.3,287.6,-64.680955,18.12060166666667
209146000,4,0,True,9.3,243.8,-6.036418333333333,53.346696666666666
224157840,5,0,True,2.4,130.2,-2.0345683333333335,43.383255
710000790,5,0,True,0.4,280,-54.73699333333333,-2.4143766666666666
247392000,2,0,True,8.8,55,-5.0655,36.199666666666666
228207600,4,0,True,0,234,-4.479333333333333,48.38290166666666
255755000,4,0,True,12.3,250,-2.7416150000000004,51.50352
224198440,5,0,True,0.4,295.7,-2.051991666666667,43.36638000000001
372145000,3,0,True,0,360,-3.0042,53.43435
225980752,6,0,True,0,74.3,-3.05371,43.347613333333335
227318380,5,0,True,0,316.8,-0.247475,49.281841666666665
353734000,5,0,True,0.2,185,-79.91933333333333,9.2895
235008440,2,0,True,1.3,68,-3.0046166666666663,53.433
210561000,4,0,True,8.1,348.1,-9.501725,37.637436666666666
369970522,4,0,True,0.1,60.4,-76.33105166666665,36.951503333333335
235059877,5,0,True,0,340.9,-0.11512499999999999,51.508555
372267000,3,0,True,0.4,130.6,-74.90880166666668,11.09618
235058922,6,0,True,0,280.5,-3.13506,58.83593333333333
477476200,58,0,True,0,283.1,-5.905895,54.61561833333334
224219620,5,0,True,14.8,181,-15.41103,28.144121666666667
232000670,6,0,True,11.2,51.2,-2.736623333333333,59.139021666666665
242191100,6,0,True,0,147,-15.420160000000001,28.143874999999998
701000547,5,0,True,0.4,26.5,-57.53494,-38.046393333333334
224590000,6,0,True,0,46.5,-8.738516666666667,42.22947166666667
248924000,5,0,True,0,297,-1.05185,50.63805
367177370,60,0,True,0,213.6,-73.69822500000001,42.72176666666667
209912000,5,0,True,0.3,125.4,-5.037059999999999,36.164625
367512870,60,0,True,0,156.2,-89.96192666666667,29.920125
235053701,7,0,True,0,308,-1.3229516666666667,50.834230000000005
370592000,23,0,True,0,75.8,-79.88455666666667,9.366891666666668
246557000,7,0,True,9.5,30.3,-0.47311833333333336,49.811704999999996
367497610,60,0,True,0,320.7,-74.249955,40.521755
355433000,7,0,True,13.1,223.6,-1.3062916666666666,50.79459166666666
275496000,6,0,True,0,312.3,-4.419155,36.706995
232016768,5,0,True,4.4,117,-0.18546666666666667,53.63516666666667
235002330,6,0,True,0,35,-0.06369666666666667,53.57859666666666
232008023,60,0,True,0.1,342.8,-2.973676666666667,58.956716666666665
366964910,6,0,True,0,0,-81.53955166666667,39.351265
224022380,6,0,True,2.1,294.5,-2.058178333333333,43.369143333333334
338186356,63,0,True,0,206.7,-80.06871833333334,26.418876666666666
235008490,4,0,True,0,176.7,-1.7703866666666668,57.505813333333336
234771000,6,0,True,0,163.8,-1.7731416666666666,57.505633333333336
257032850,6,0,True,0,201.6,-4.837528333333334,56.116835
249810000,1,0,True,10.1,277.8,-5.970326666666667,43.76841
235063849,7,0,True,9.6,263.3,-5.1260900000000005,51.69620333333333
366999296,60,0,True,0,262.9,-83.09294333333334,42.29873
227749270,7,0,True,11.6,187.7,-3.1324633333333334,47.428235
224100920,7,0,True,0.6,80.3,-1.98799,43.393345
263673966,7,0,True,0,360,-8.698081666666667,41.18734
245308000,7,0,True,2.2,76,-0.28363333333333335,49.77634166666667
242125100,60,0,True,0.1,261.5,-7.393243333333333,33.71443166666667
636022647,6,0,True,0,129.5,-15.411978333333334,28.152306666666668
367010480,6,0,True,0,168.6,-89.97435666666667,29.928823333333334
232022059,3,0,True,2.8,220.9,-2.8690866666666666,56.11524
235031428,4,0,True,8.2,328,-0.9870066666666666,50.65345
366693850,60,0,True,0,344,-80.11573666666666,26.082453333333333
235061064,6,0,True,0,360,-4.184865,50.38415833333333
234638000,5,0,True,0.1,192.2,-4.183353333333334,50.379641666666664
263404880,4,0,True,1.7,242.4,-9.383953333333332,38.65322833333333
224021460,7,0,True,8.6,92.8,-2.0462966666666667,43.36640666666666
636020185,5,0,True,11.5,324.9,-58.30919666666667,-34.13216666666667
229169000,5,0,True,0,135.9,-63.044866666666664,18.01831
730151014,3,1,True,0,347,-74.75863333333334,10.966433333333333
701006419,5,0,True,0,360,-60.718575,-32.778625
235001841,46,0,True,0,45.3,-1.1171816666666667,50.79635666666666
325687000,24,0,True,0.1,281.3,-63.046135,18.01442666666667
376479000,7,0,True,0.4,112.6,-79.92990333333334,9.357014999999999
255805555,6,0,True,0,224,-79.88232500000001,9.356001666666666
224011930,8,0,True,0,287.2,-8.74774,42.22956833333333
255806406,6,0,True,0,149.1,-8.86059,37.94660666666667
577199000,6,0,True,0,79.5,-77.32426166666667,25.078568333333333
224082870,7,0,True,0.4,38.2,-1.9937216666666666,43.383245
210070000,6,0,True,0.2,120.9,-0.32260500000000003,39.432915
258017940,6,0,True,0.1,217.4,-3.26197,58.901500000000006
256244000,8,0,True,8.2,262.8,-5.27105,36.022574999999996
367190210,63,0,True,0,216.5,-70.75741333333333,43.07922666666666
227341160,7,0,True,0,111.6,-1.2220550000000001,46.15966
263286000,7,0,True,1.8,99.1,-8.743283333333332,36.884236666666666
224537560,8,0,True,13.2,275.5,-8.753218333333333,42.24970333333333
710911191,6,0,True,0,360,-52.091660000000005,-32.07589333333333
701001041,7,0,True,0,294.5,-60.74852333333333,-32.637726666666666
755120000,6,0,True,1.2,152.8,-60.762209999999996,-32.604908333333334
701000756,6,0,True,0.1,135.6,-57.537728333333334,-38.045790000000004
366914210,7,0,True,0,315.7,-74.11592,40.642986666666665
224271000,7,0,True,6.3,251.4,-2.063775,43.399165
367568460,8,0,True,0,257.7,-73.18502,41.17467833333333
351263000,5,0,True,0,109.9,-79.88668333333334,9.368351666666666
368277520,7,0,True,0.1,79.4,-74.03704333333333,40.64994166666667
725001418,60,0,True,0,163.5,-71.51929,-32.77343166666667
538009138,7,0,True,0,68.2,-89.94256666666666,29.875658333333334
710000650,7,0,True,6.6,327.9,-46.305368333333334,-23.95687
372519000,9,0,True,0,169.5,-89.90838000000001,29.888631666666665
367594680,60,0,True,0,259.7,-80.32371833333333,27.45803
563073300,7,0,True,7.3,45.9,-5.218406666666667,51.62617
538005538,9,0,True,0,235,-73.50462833333333,45.58369833333334
224876000,9,0,True,17.7,48.5,-14.38988,29.776846666666664
235099933,8,0,True,0,0,-3.026315,53.46081
235091051,8,0,True,10.1,264.6,-4.695796666666666,53.330556666666666
224060680,60,0,True,5.6,209.8,-2.132198333333333,43.351935000000005
256961000,7,0,True,0,0,-63.08915666666667,18.040126666666666
355723000,7,0,True,0,318,-52.103100000000005,-32.1041
367575120,8,0,True,0,191,-89.688885,36.06113333333334
710002129,9,0,True,0,245.1,-54.733131666666665,-2.4044616666666667
636091088,60,0,True,0,308,-0.3201,39.43192
224128930,9,0,True,9.6,265.5,-2.0660883333333335,43.37657333333333
234234000,8,0,True,10,118.2,-1.2239766666666665,50.78854
228182900,9,0,True,9.1,99.3,-0.7015250000000001,49.62020666666667
353327000,6,0,True,0,82.7,-64.951905,18.332718333333332
232001480,7,0,True,0,64.9,-4.820106666666666,56.053311666666666
368118280,8,0,True,0,268.8,-80.04531,26.704371666666667
367097970,60,0,True,0,0.9,-76.57099833333334,39.243339999999996
319793000,3,0,True,0,182.5,-80.16303666666666,26.098611666666667
339067000,7,0,True,0,108.9,-80.11802166666666,26.102731666666667
701007107,7,0,True,0.1,49.4,-57.52984,-38.03407833333333
232011170,60,0,True,0,294.9,-1.0984699999999998,50.80968
319629000,9,0,True,0,319.2,-63.09279166666667,18.0363
248723000,7,0,True,0,296,-79.95033833333333,9.368848333333334
225990490,9,0,True,8.8,164.1,-2.4305749999999997,43.40206
368094710,9,0,True,0,360,-81.06295333333334,32.08201
367122420,9,0,True,0,262.5,-89.97434833333334,29.92251333333333
250005704,10,0,True,9.2,265.3,-5.627081666666667,54.687421666666665
308539000,8,0,True,6.7,156.7,-1.1125266666666667,54.864983333333335
259547000,9,0,True,0.2,264,-2.037735,57.18840333333333
664296000,8,0,True,0.1,286,-1.2811566666666667,46.069005
316007864,9,0,True,0,283.5,-73.11878833333334,46.044585
316032594,9,0,True,0,360,-79.39460166666666,43.633406666666666
636020602,10,0,True,10.1,139.1,-58.25161666666667,-34.59784666666667
224100590,9,0,True,8,220.1,-2.0305716666666664,43.372395
636014506,9,0,True,11.2,35,-14.344,28.915399999999998
224222770,9,0,True,7.1,20.9,-2.037055,43.362805
236684000,10,0,True,0,68.4,-5.324496666666667,36.13763666666667
248024000,3,0,True,0.6,224.3,-5.4759883333333335,51.63947666666666
263003014,9,0,True,0,360,-8.703706666666667,41.18738
370350000,55,0,True,10.2,187,-79.47889833333333,25.761153333333333
250006161,10,0,True,0,5.3,-3.1641566666666665,55.981586666666665
701006073,9,1,True,0,0,-57.535755,-38.047000000000004
235076743,9,0,True,0,22.5,-2.0004866666666667,57.692800000000005
538070469,10,0,True,0,295.7,-63.09618666666667,18.039634999999997
470851000,60,0,True,102.3,360,0,0
259912000,11,0,True,0,228.4,-2.0837,57.14188
367760890,5,0,True,0,136.4,-80.11495,26.08247833333333
367653620,11,0,True,102.3,360,-80.17662166666668,25.773616666666666
538008521,59,0,True,3.9,154.9,-75.53098333333334,10.331418333333334
316022934,10,0,True,0,0.4,-73.11596166666666,46.04713166666667
368253140,60,0,True,6.2,122.8,-89.94503833333333,29.87156666666667
319576000,11,0,True,0,27,-63.08976666666667,18.03659
259424000,49,0,True,0.1,0.2,-2.575193333333333,47.17885166666667
701006157,10,0,True,0,224.9,-58.383325,-34.57346333333333
235094715,11,0,True,0,225.9,-3.2596149999999997,53.319403333333334
229739000,9,0,True,0,333.7,-63.08808,18.037156666666665
671362100,10,0,True,0,208.7,-3.031295,53.402315
352002305,8,0,True,0.5,100.4,-79.94052833333333,9.408938333333333
235113139,10,0,True,0,110.2,-1.1102783333333333,50.79534
538004601,34,0,True,0.2,289.7,-79.99199166666668,9.461533333333334
271046486,6,0,True,12,335.4,-1.03659,45.56652833333333
224019470,9,0,True,8.7,198.3,-2.05302,43.378656666666664
730990012,9,0,True,0,360,-75.54585333333333,10.293868333333334
314444000,9,0,True,0,0.1,-8.786615000000001,38.477578333333334
780200000,10,0,True,0,360,-62.80832,8.321306666666667
538001927,11,0,True,0,214.3,-2.9355866666666666,56.139945
235012605,10,0,True,0,105.3,-2.7058416666666667,51.50175333333333
256005000,60,0,True,0,323.4,-63.094485,18.038231666666665
775331000,10,0,True,0,251.8,-62.716991666666665,8.340156666666667
232003630,11,0,True,0.1,360,-5.547893333333334,50.104416666666665
224807000,11,0,True,0.3,163,-2.7140633333333333,43.41974666666667
636019746,10,0,True,12.4,38.8,-13.812073333333332,27.915431666666667
244944000,9,0,True,10.7,324,-5.2645,54.75083333333334
366774330,60,0,True,13.1,191.9,-73.88696499999999,41.01010333333333
367597530,7,0,True,0.1,303,-73.88421833333334,40.80181166666667
224139780,11,0,True,7.5,173.3,-2.45709,43.37605666666666
368179250,10,0,True,0,360,-80.15136666666668,25.771806666666667
377901040,60,0,True,0,257.9,-80.24557499999999,25.796195
235101063,11,0,True,0.9,214,-4.9082333333333334,55.97138333333333
367504950,60,0,True,4,95.9,-89.61223666666666,36.241775
224048390,10,0,True,0.1,360,-16.737640000000003,28.078365
565859000,11,0,True,0,349.7,-52.05549166666666,-32.056468333333335
232005780,60,0,True,0,163.2,-5.543901666666667,50.103179999999995
372314000,11,0,True,0,242,-79.88420833333333,9.373146666666665
701000964,10,1,True,2.1,333.8,-56.863745,-37.28559
205127000,9,0,True,0,101,-3.9653066666666663,48.71949166666666
338145000,11,0,True,9.2,290,-79.61458333333333,32.617216666666664
367797190,63,0,True,0,284,-80.14577,25.795575
232007026,10,0,True,0,360,-4.131833333333334,50.36745833333334
232027365,10,0,True,0,360,-4.937164999999999,50.54143333333333
538006224,11,0,True,11.5,210.1,-0.4118266666666666,37.757345
235078115,12,0,True,9.5,270.8,-5.080978333333333,51.69644166666667
235008564,10,0,True,6.4,153.2,-1.2974133333333335,50.76593666666667
701006084,10,0,True,0,337.4,-57.537191666666665,-38.047540000000005
334976000,49,0,True,0.1,344,-80.24708333333334,25.797633333333334
671051000,11,0,True,10.4,283,-63.10942,18.089425000000002
235103429,11,0,True,0.5,67.1,-3.3518433333333335,53.49015
232044854,10,0,True,0.5,216.3,-4.81972,56.05400833333333
372843000,10,0,True,9.3,122.3,-80.50718,31.906436666666664
235071537,60,0,True,0,352,-4.185033333333333,50.36713333333333
224227570,11,0,True,13.7,140,-15.414461666666666,28.123895
308094000,11,0,True,0,116,-1.094505,50.81242333333333
366935020,9,0,True,0,310,-89.97947666666667,29.91102
235007796,11,0,True,0,217.8,-4.6279433333333335,53.31061666666667
367733210,60,0,True,0.1,273.6,-80.17050166666667,26.097481666666667
366826000,12,0,True,0,269.6,-80.12197333333333,26.091245
368050130,60,0,True,0,243.8,-81.14089833333334,32.14664333333334
263623000,8,0,True,0,273.3,-8.837576666666667,38.49561833333333
371705344,10,0,True,48,129.9,-46.156505,43.847045
232003503,12,0,True,0,310.1,-2.71799,51.49760166666667
235115656,60,0,True,0,265.9,-0.008781666666666667,51.48410333333334
477269400,7,0,True,0.8,170.1,-79.91318,9.276641666666666
367745820,12,0,True,0,138.1,-81.06371666666668,32.08206666666667
636093143,12,0,True,7.8,201.6,-79.85429,9.57153
244860072,12,0,True,0,0,-9.165631666666666,38.70233333333333
329010570,60,0,True,0,194.8,-63.08488666666666,18.083391666666667
366997410,60,0,True,6.2,297.2,-89.945035,29.873515
403540000,56,0,True,0.2,6.8,-5.015066666666667,49.978355
232003278,11,0,True,0.1,272,-2.700083333333333,51.510999999999996
228395800,12,0,True,0,360,-0.24750333333333333,49.281863333333334
232002185,12,0,True,0,360,-4.187811666666667,50.391798333333334
316003325,9,0,True,0,121.7,-73.52502166666666,45.557516666666665
234990000,12,0,True,0,0,-2.480033333333333,51.71891333333333
701000591,11,0,True,0.1,44.3,-57.53779833333333,-38.045898333333334
235002008,9,0,True,0.1,198,-4.18423,50.384225
228951000,12,0,True,0,360,-1.2238133333333332,46.14939666666667
235097013,60,0,True,0.1,126.7,-5.547873333333333,50.104373333333335
316002280,12,0,True,0,143.3,-82.41054333333334,42.98332666666667
250000917,13,0,True,0.3,350.2,-8.001043333333334,51.82830333333333
710000391,29,0,True,0,269.6,-46.32217,-23.93203
311001111,11,0,True,11.9,208.5,-79.51901500000001,25.863205
245488000,10,0,True,3.9,342.6,-2.961183333333333,53.34475
710005530,9,0,True,0.1,84.2,-38.4762,-3.7135666666666665
256220000,11,0,True,0.1,57.8,-89.95694333333333,29.882773333333333
232013165,13,0,True,5.6,59.5,-1.9561216666666668,57.700561666666665
263601250,11,0,True,0.1,183.1,-8.836821666666667,38.495713333333335
636014430,13,0,True,7.6,0,-79.91876,9.335389999999999
316001850,12,0,True,0,360,-57.99994166666667,48.961220000000004
224052450,12,0,True,8.1,232.3,-2.14072,43.335065
701006056,12,0,True,0.1,149.8,-57.49611166666667,-38.01114
352160000,57,0,True,0,10.2,-15.420146666666666,28.146273333333333
431132000,7,0,True,0.1,331.4,-8.853321666666666,37.89779166666666
232043744,13,0,True,0,200.7,-2.0024166666666665,57.69405
770576278,60,1,True,0.1,15.8,-58.07126166666667,-34.224943333333336
224161140,13,0,True,0,166.8,-2.7211083333333335,43.418054999999995
366918650,11,0,True,0.1,162.8,-81.065,32.08196
636020383,11,0,True,12,74.1,-0.48750666666666664,50.26016166666667
356691000,12,0,True,0,0.1,-15.408423333333333,28.143416666666667
372741000,12,0,True,0,360,-79.91883333333334,9.264185
357689000,11,0,True,0,94.1,-79.90862999999999,9.379435
370094000,12,0,True,102.3,165.1,-79.91346666666666,9.278855
367621180,60,0,True,0,0,0,0
258779000,12,0,True,0,344.5,-8.787868333333334,38.477516666666666
319210300,11,0,True,12.7,104.1,-63.203581666666665,17.984631666666665
367725750,13,0,True,0,0,-80.14010833333333,25.769481666666664
367597470,60,0,True,0,113.1,-80.17818166666666,25.694105
224142890,11,0,True,0,28.4,-15.417405,28.142283333333335
367403020,8,0,True,0,160.4,-80.117545,26.106865000000003
319176900,9,0,True,0,295.2,-80.11480833333333,26.106035000000002
538070397,11,0,True,0,0,-80.16396833333333,26.097313333333332
538070284,60,0,True,0,146,-80.18411666666665,26.086850000000002
367693470,60,0,True,0,160.9,-80.08475,26.267423333333333
248727000,12,0,True,0.1,93,-63.092666666666666,18.03633166666667
250004289,11,0,True,0.1,226.7,-8.751883333333334,41.1362
244990000,8,0,True,4.8,296.2,-1.1181216666666667,50.75557166666667
204601240,58,0,True,0,71,-28.624883333333333,38.532075
204670570,5,0,True,0.4,22,-25.664955000000003,37.73547
347000747,13,0,True,0,360,-61.061296666666664,14.603254999999999
265528530,12,0,True,0,85,-0.31765666666666664,39.42265833333333
228431700,12,0,True,25.5,132,-3.8651233333333335,47.369365
225457000,13,0,True,0.1,160.9,-8.730096666666666,42.240045
249930000,14,0,True,0,77.6,-0.3218583333333333,39.448748333333334
311000520,12,0,True,0.1,117,-5.101965000000001,36.15282
235077754,10,0,True,0,90.1,-3.29391,58.96133833333333
367645150,60,0,True,8,38.4,-73.91842833333334,40.785446666666665
367741140,60,0,True,0,231.7,-74.12159333333334,40.6453
366834160,12,0,True,0,292,-74.01124166666666,40.77155833333334
366993970,11,0,True,4.6,20.9,-73.92361666666667,40.903845000000004
367599210,60,0,True,0,10,-74.13673333333332,40.688001666666665
235064434,13,0,True,0,50.8,-1.7729316666666668,57.502215
241452000,3,0,True,0,72.1,-2.479486666666667,47.114961666666666
228227700,13,0,True,0,360,-3.964401666666667,48.72153166666667
228408900,12,0,True,21.1,80.3,-2.531606666666667,49.85387333333333
319662000,10,0,True,0,170.7,-63.09215166666667,18.03564
259016000,14,0,True,0.6,336,-3.6780166666666667,43.72346666666667
256001698,13,0,True,0,230,-0.48283833333333337,38.34193166666667
310478424,14,0,True,0,240.7,-77.32499166666666,25.078306666666666
224781000,12,0,True,0,307.7,-15.401633333333333,28.160635
366779440,14,0,True,0,271.1,-82.44192333333334,27.953141666666667
367315540,13,0,True,0,360,-80.14523666666668,25.76439
636019283,12,0,True,8.8,174.8,-79.518625,25.462111666666665
235022601,14,0,True,0,360,-4.951421666666667,51.696130000000004
511100778,14,0,True,1.8,273,-58.43226666666667,-3.1696999999999997
366989940,60,0,True,2,73,-89.61456666666666,36.112181666666665
235108268,15,0,True,0,354,-1.3983666666666668,50.89339333333333
235114986,13,0,True,30.7,26.6,-1.1469566666666668,50.748083333333334
224162840,12,0,True,2.8,158.4,-0.2867433333333333,37.80838000000001
636016415,12,0,True,9.4,195,-79.46997666666667,25.80392
316025881,60,0,True,0,33.1,-79.38896833333334,43.63735833333333
636015840,12,0,True,18.3,2.2,-79.99320666666668,25.34632333333333
215567000,12,0,True,6,260,-4.978928333333333,36.11945166666667
755045702,13,0,True,0,0,-60.72978666666667,-32.646750000000004
755003917,13,0,True,4.7,329.1,-60.762005,-32.600075
235070436,14,0,True,0,329.8,-3.2930633333333335,58.961508333333335
566900000,15,0,True,11.3,101.6,-65.51940666666667,18.548611666666666
235113087,13,0,True,0,306,-5.913031666666667,54.611059999999995
255805839,13,0,True,0.1,330,-8.325166666666666,43.463
366837130,14,0,True,0.1,188.2,-76.32792833333333,36.953255
263412470,14,0,True,3.3,173.1,-9.226113333333332,37.867936666666665
314554000,13,0,True,7.9,248.3,-4.703808333333333,36.188855
367420450,14,0,True,4.2,337.2,-89.64438,35.91100166666667
368009780,60,0,True,0,0.1,-74.07576166666666,40.67661333333333
235064475,14,0,True,0.1,197.1,-0.07601166666666666,53.577576666666666
227801300,14,0,True,0,360,-4.49712,48.38608
319177700,13,0,True,0,173.7,-63.09238166666667,18.03671166666667
538009953,12,0,True,10.5,255.9,-0.23950666666666667,50.45915333333333
224984000,13,0,True,0,227.8,-16.24427,28.469746666666666
354543000,12,0,True,0,277,-80.25606333333333,25.804005
235008741,14,0,True,0,193.2,-5.530633333333333,50.11631666666666
257600000,12,0,True,0,227,-3.1184250000000002,56.089785
373095000,12,0,True,0.1,0.3,-1.3287733333333334,50.83908833333333
352898697,13,0,True,11.4,187,-76.38962166666667,38.92578666666667
235100258,14,0,True,0,0,-0.07078666666666668,53.58173166666666
225982788,15,0,True,0,192.5,-8.383706666666667,43.351863333333334
255806290,14,0,True,7.9,257.1,-15.388986666666666,28.114438333333332
205096000,10,0,True,8.7,254,-8.286981666666668,51.84912833333333
215221000,15,0,True,15.9,294.8,-0.5509666666666667,49.65688333333333
367731210,60,0,True,0,54.3,-76.513055,24.261083333333332
701000755,14,0,True,0,18.6,-57.53552833333333,-38.04587333333333
232032044,13,0,True,0,335.9,-0.18918333333333334,53.626525
368138010,14,0,True,4.9,57.6,-73.78688666666667,40.45262
319466000,15,0,True,0,300,-80.14233333333333,25.772
413375380,60,0,True,0,212.3,-74.825825,11.048383333333334
263406570,15,0,True,2.3,78.8,-8.02598,36.80323333333333
224127820,60,0,True,0,206.6,-0.30879,39.449846666666666
538009662,7,0,True,0,29.6,-3.0319616666666667,43.33583333333333
246061000,14,0,True,0,52,-8.687389999999999,41.193395
235448000,15,0,True,0,194,-2.090011666666667,57.14558666666667
232023939,14,0,True,8.1,317.3,-62.85836833333334,18.083423333333332
374634000,12,0,True,0.3,303,-51.91478333333334,-32.13186666666667
563533000,11,0,True,0,125.1,-60.71133666666666,-32.77858833333333
645270000,13,0,True,0,264.4,-60.62512166666667,-32.950968333333336
367029960,12,0,True,0,189.8,-75.06963166666667,39.97837833333333
244854000,14,0,True,0,311.8,-3.028833333333333,53.458666666666666
224079240,15,0,True,8.5,240.8,-2.0661666666666667,43.37784
224957000,30,0,True,0.6,194.6,-15.401996666666667,28.159769999999998
232018240,38,0,True,7.9,298,-0.501405,49.78996666666667
232045429,14,0,True,9.9,158.5,-1.10692,50.78208333333334
413381580,15,0,True,12,64.8,-77.161335,3.8283033333333334
538006916,13,0,True,13.1,93.3,-79.18783333333334,26.308578333333333
368244910,14,0,True,8.9,6.2,-87.91767166666666,36.14190333333333
367000110,15,0,True,0,80,-74.07275,40.641216666666665
224174930,15,0,True,0.1,121.2,-2.7167483333333333,43.420515
228209700,60,0,True,0,290.5,-1.7885950000000002,46.49836333333334
366947510,12,0,True,4,310,-89.56826833333334,36.28657333333333
247374600,13,0,True,0,331.6,-2.55646,48.84728666666667
370120000,16,0,True,0,107.7,-79.90770166666667,9.353041666666666
316021844,15,0,True,0,94.6,-52.7057,47.55822166666667
224631000,15,0,True,0,301.8,-3.0417316666666663,43.339751666666665
367015830,15,0,True,10.1,225,-81.54076333333335,39.353205
224229000,16,0,True,0,360,-8.733161666666666,42.23851333333334
224048290,16,0,True,0,310.3,-8.736918333333334,42.22999
316004040,15,0,True,0,360,-52.694383333333334,47.56426166666667
247325100,13,0,True,0.1,245.9,-15.411821666666667,28.150776666666665
228883000,60,0,True,0,0,-1.7930183333333334,46.497165
263701890,60,0,True,8.6,147.7,-8.873376666666667,38.480785
431780000,14,0,True,0,204.5,-8.689695,41.189535
367643350,16,0,True,5.1,11.2,-89.558875,36.263310000000004
263409360,15,0,True,10.3,319.8,-8.070213333333333,37.03185833333334
225407000,17,0,True,0,326.5,-8.39735,43.36101833333333
636016848,17,0,True,0,18.7,-9.237136666666666,38.675799999999995
538002774,15,0,True,10.6,263,-4.631833333333334,36.102666666666664
319751000,60,0,True,0,345.8,-80.13939666666667,25.938699999999997
368926258,15,0,True,0,244.9,-76.57952333333333,39.26701166666667
367329610,60,0,True,0,282.6,-80.125235,26.102784999999997
255806488,16,0,True,0.1,324.9,-52.095841666666665,-32.08143
224075190,4,0,True,9,239.1,-2.07782,43.37904833333334
235001902,60,0,True,9,126.5,-4.881348333333333,55.95970333333333
636020191,17,0,True,0,333.6,-7.604481666666667,33.60606833333333
224028550,16,0,True,6.6,194.2,-2.0681416666666665,43.37063
636090863,15,0,True,1.4,91.8,-4.765311666666666,35.863521666666664
367725880,17,0,True,6.7,95.9,-76.35887333333334,36.947340000000004
370801000,60,0,True,6.6,206.8,-4.9408449999999995,36.28906333333334
303940000,17,0,True,0,270.1,-76.60131666666666,39.26198
357704000,14,0,True,0,138.2,-0.19068666666666667,53.625445
314419000,16,0,True,0,9.6,-2.75123,53.33869
248893000,15,0,True,10.5,126.7,-79.84815333333333,25.975399999999997
305140000,14,0,True,8.5,346.2,-79.83333999999999,27.94723
367098070,60,0,True,0,258.8,-76.52342166666668,39.18036166666666
235101329,15,0,True,0,27.3,-5.913131666666667,54.61070666666667
368288170,15,0,True,0,337.9,-80.28985666666668,27.470991666666666
232038663,13,0,True,0,269.7,-0.12236833333333334,51.49304333333334
367095450,17,0,True,2.4,86.2,-89.63096833333334,36.11027333333333
538004912,17,0,True,1.6,155,-75.79968333333333,10.36097
235061621,16,0,True,0,24,-1.0949,50.80903333333333
538007991,17,0,True,9.9,244.2,-5.059508333333333,36.14331
245050000,14,0,True,0,115,-3.031963333333333,53.403663333333334
227317850,16,0,True,0,360,-0.09101000000000001,49.29502
234999151,17,0,True,0,216.5,-4.6255500000000005,53.31241833333333
538007532,14,0,True,9.5,324.4,-5.039106666666667,51.045568333333335
338439617,17,0,True,0.6,261.9,-81.10506666666667,32.090763333333335
538005333,16,0,True,0,359.3,-1.3928933333333333,50.885255
316001844,18,0,True,0,307,-73.52257333333334,45.558615
227803300,17,0,True,4.3,54.4,-4.589056666666666,48.338438333333336
224023000,17,0,True,0,234.2,-16.24482666666667,28.46558333333333
375003000,17,0,True,0,345.3,-64.96081666666666,18.317583333333335
228027700,17,0,True,0,21.1,-4.480776666666667,48.38269666666667
477769800,8,0,True,0,308.7,-58.48310166666667,-3.136323333333333
371772000,16,0,True,0,360,-79.91502,9.35495
353796000,16,0,True,7.8,358.3,-79.91332666666668,9.28087
235058016,17,0,True,4.3,269.1,-0.13857,51.48416333333333
232002584,17,0,True,0,42.4,-5.479965000000001,56.41114666666667
304046000,51,0,True,0,254.5,-1.79151,46.49775666666667
232022230,33,0,True,2.1,346,-4.229001666666667,50.391936666666666
319250000,18,0,True,0,241.5,-80.07696833333333,26.34335
368954410,14,0,True,9.7,2.2,-73.92701666666667,40.37159
367337960,60,0,True,12.1,203.1,-82.56847333333333,27.82942166666667
368258140,17,0,True,0,360,-87.99029,36.019281666666664
225985739,17,0,True,0.3,176.8,-2.0030466666666666,43.38550333333333
212360000,10,0,True,0,177,-5.7000416666666665,43.56610333333333
368056750,15,0,True,5.7,130.6,-74.148295,40.642475
367469290,18,0,True,0,350.2,-74.11758833333333,40.64243
377117000,60,0,True,0,344.5,-80.325,27.458196666666666
255804570,17,0,True,0.1,108.7,-0.15448166666666668,49.490114999999996
310370000,15,0,True,0.1,256.1,-16.15768166666667,28.500385
538007969,18,0,True,0,216.3,-52.046746666666664,-32.04347333333333
710004490,18,0,True,0.4,277.5,-52.10297,-32.130446666666664
228061700,18,0,True,9.5,25.1,-1.536275,43.524775
228130000,18,0,True,0,268.7,-3.36293,47.728118333333335
235106697,18,0,True,0,304.6,-4.722126666666667,55.94488666666667
352002064,14,0,True,0,109.3,-75.13245333333333,39.934913333333334
215809000,18,0,True,15,256.3,-4.864176666666666,49.93008833333333
913033673,16,0,True,0,268.3,-80.100495,26.223243333333336
367190250,18,0,True,0,203.2,-70.75747833333334,43.079155
257561000,18,1,True,12.8,180,-5.3023533333333335,54.6309
224152140,18,0,True,2.3,252.7,-2.03218,43.381285000000005
367560980,18,0,True,11.7,201.8,-82.56130833333333,27.84554166666667
