MMSI,Temps de reception,Sog,Cog,Longitude,Latitude,NavigationalStatus
211476340,2023-03-24 08:12:36.122078+00:00,0,360,8.480931666666667,53.467635,4
319017100,2023-03-24 08:12:36.123233+00:00,0,0.6,-0.32141000000000003,39.42461166666667,5
244630297,2023-03-24 08:12:36.124931+00:00,7.1,274.8,6.373588333333333,53.25441166666667,0
227023200,2023-03-24 08:12:36.186164+00:00,2.3,261.4,0.201405,49.47494,0
367126620,2023-03-24 08:12:36.186811+00:00,0,23.6,-66.08934833333333,18.448515,0
701006083,2023-03-24 08:12:36.187985+00:00,102.3,360,-57.53858666666667,-38.04612833333333,5
265522420,2023-03-24 08:12:36.189349+00:00,0,360,18.076821666666667,59.32831,15
205449090,2023-03-24 08:12:36.192003+00:00,0,360,4.310468333333334,51.11925333333333,4
219798000,2023-03-24 08:12:36.192440+00:00,0,269.6,8.119995,56.37042333333333,3
229785000,2023-03-24 08:12:36.196395+00:00,0.1,86,23.682595,37.929226666666665,5
230045250,2023-03-24 08:12:36.222278+00:00,0,171.6,21.370543333333334,59.782244999999996,0
211586000,2023-03-24 08:12:36.223263+00:00,0,2,7.281485,53.31650666666667,7
232060000,2023-03-24 08:12:36.224434+00:00,0,360,23.502446666666668,38.03770333333333,0
273435680,2023-03-24 08:12:36.226729+00:00,0,360,28.388043333333332,59.705268333333336,0
230361000,2023-03-24 08:12:36.234297+00:00,0,12.6,24.963833333333334,60.16466666666667,5
245281000,2023-03-24 08:12:36.234601+00:00,5.5,259.3,-4.220956666666667,50.02897166666666,0
241567000,2023-03-24 08:12:36.236557+00:00,0.1,360,23.640746666666665,37.941201666666664,0
255909640,2023-03-24 08:12:36.255924+00:00,0,329.6,-2.9768033333333337,53.35638166666667,5
247190400,2023-03-24 08:12:36.256795+00:00,12.2,267,13.181166666666666,38.280833333333334,0
211246320,2023-03-24 08:12:36.257640+00:00,0,180,9.98807,53.469863333333336,3
261091030,2023-03-24 08:12:36.259770+00:00,4.9,346.5,4.309401666666667,51.88838,0
227005280,2023-03-24 08:12:36.262089+00:00,0.1,359.9,-1.2232699999999999,46.160021666666665,0
210090000,2023-03-24 08:12:36.263941+00:00,0,80.4,10.140456666666667,54.36589333333333,0
269057282,2023-03-24 08:12:36.264693+00:00,0,360,3.673535,51.46038,5
205446590,2023-03-24 08:12:36.266696+00:00,0.1,231.5,4.585046666666667,52.46250833333333,5
244700987,2023-03-24 08:12:36.270153+00:00,7.1,103.2,4.442306666666667,51.89968833333333,0
244750034,2023-03-24 08:12:36.271093+00:00,0,360,4.919698333333333,52.368159999999996,8
244750201,2023-03-24 08:12:36.283457+00:00,5.5,248.2,5.076293333333334,52.38740666666667,5
211771570,2023-03-24 08:12:36.286151+00:00,0,360,10.078833333333334,53.49855,0
244700581,2023-03-24 08:12:36.287669+00:00,0,142.9,5.541905,51.90089666666667,5
244690121,2023-03-24 08:12:36.288992+00:00,6.6,172.9,4.995321666666666,52.166165,15
244686000,2023-03-24 08:12:36.290200+00:00,0,292,6.304148333333333,53.334745,15
259143000,2023-03-24 08:12:36.319354+00:00,10.5,53.6,10.506218333333333,63.570571666666666,5
258024130,2023-03-24 08:12:36.320766+00:00,9.4,160,18.8276,69.87899833333333,0
258132000,2023-03-24 08:12:36.321288+00:00,0,269,7.772286666666667,63.1058,5
245906000,2023-03-24 08:12:36.322303+00:00,3.7,185.9,4.278505,51.90060833333334,5
257361400,2023-03-24 08:12:36.322959+00:00,10,30.1,14.020461666666668,67.12848666666666,0
257198000,2023-03-24 08:12:36.323391+00:00,4.4,156.3,11.418951666666667,67.29899333333334,7
258043000,2023-03-24 08:12:36.324050+00:00,0,255,14.381665,67.28972833333333,0
258657000,2023-03-24 08:12:36.328957+00:00,0,275.5,5.257088333333333,59.147506666666665,5
258809000,2023-03-24 08:12:36.329947+00:00,0,0,24.706718333333335,59.45874666666667,5
244790522,2023-03-24 08:12:36.330446+00:00,11.2,57.4,9.492928333333333,57.779905,0
257837000,2023-03-24 08:12:36.330833+00:00,0,44,15.995698333333333,68.42036499999999,0
250005692,2023-03-24 08:12:36.331221+00:00,0,24.7,5.76703,59.875035000000004,5
257207000,2023-03-24 08:12:36.331598+00:00,10.3,11.4,5.80086,62.379014999999995,0
257595600,2023-03-24 08:12:36.332026+00:00,0,321,15.077911666666667,68.91198,7
257863500,2023-03-24 08:12:36.332416+00:00,0.4,87.7,17.855753333333332,69.82025666666667,15
219003452,2023-03-24 08:12:36.332805+00:00,0,97.8,12.676873333333333,55.593963333333335,0
232046826,2023-03-24 08:12:36.333191+00:00,14.9,54.6,8.918865,57.483711666666665,0
258221000,2023-03-24 08:12:36.333577+00:00,10.9,314.3,5.480779999999999,59.93330666666667,0
257058230,2023-03-24 08:12:36.340432+00:00,0,104.7,6.250398333333334,60.275845,0
259488000,2023-03-24 08:12:36.342953+00:00,0,180.2,6.470071666666667,62.78824833333333,0
257056810,2023-03-24 08:12:36.343753+00:00,0,175.9,16.542903333333335,68.78591833333333,0
259405000,2023-03-24 08:12:36.344115+00:00,10,39.2,4.926668333333334,61.40813,0
636020466,2023-03-24 08:12:36.346532+00:00,10.1,53,1.8592166666666665,51.1332,0
219019853,2023-03-24 08:12:36.348371+00:00,0,230.2,8.42543,55.47327666666667,5
273559500,2023-03-24 08:12:36.359495+00:00,0,0,33.030496666666664,68.95906833333333,5
224181370,2023-03-24 08:12:36.359915+00:00,0,348.8,-0.3312116666666666,39.46031333333334,0
245431000,2023-03-24 08:12:36.360675+00:00,3,34.3,9.52765,53.62981666666667,0
244770557,2023-03-24 08:12:36.362468+00:00,0,0,4.879548333333333,51.808020000000006,0
244750733,2023-03-24 08:12:36.364550+00:00,0,212.3,4.623945,51.80884833333334,15
244700194,2023-03-24 08:12:36.369876+00:00,0,111.6,4.427585,51.882855,0
265530880,2023-03-24 08:12:36.387998+00:00,0,278.3,11.618801666666666,57.772088333333336,0
244690183,2023-03-24 08:12:36.389977+00:00,0,0,4.486181666666667,51.89927333333333,0
244050913,2023-03-24 08:12:36.393868+00:00,0,360,4.886956666666666,52.39133,5
244030175,2023-03-24 08:12:36.394082+00:00,8.2,101.6,4.830818333333334,52.418371666666665,0
235067397,2023-03-24 08:12:36.418107+00:00,0.2,127.6,0.026826666666666665,51.494635,0
263441683,2023-03-24 08:12:36.419154+00:00,0.8,149.5,-8.77283,41.15168666666667,5
367539090,2023-03-24 08:12:36.423477+00:00,0,45.1,-73.16988666666666,41.16685666666667,5
205436690,2023-03-24 08:12:36.428508+00:00,0,360,4.480953333333333,51.23999333333334,0
244660778,2023-03-24 08:12:36.429099+00:00,0,0,6.171215,52.69337666666667,5
276260000,2023-03-24 08:12:36.434044+00:00,0,343,24.710075,59.46043833333333,0
367591250,2023-03-24 08:12:36.435134+00:00,0,307,-82.408975,27.806668333333334,0
247069600,2023-03-24 08:12:36.461721+00:00,10.5,12,10.159583333333334,43.24118333333333,0
244630007,2023-03-24 08:12:36.463550+00:00,7.1,333.5,4.95235,52.37948666666667,0
232038663,2023-03-24 08:12:36.467592+00:00,0,215.4,-0.12238,51.493055,15
211587750,2023-03-24 08:12:36.471600+00:00,6.4,358.5,9.937948333333333,53.50915,0
227364620,2023-03-24 08:12:36.472903+00:00,0,359.7,1.009035,49.388191666666664,4
261003620,2023-03-24 08:12:36.473484+00:00,0,37,18.41777666666667,54.79542,0
205206190,2023-03-24 08:12:36.513958+00:00,7.8,5.1,3.80213,51.20616666666667,0
235010690,2023-03-24 08:12:36.515099+00:00,0,174.5,4.72274,51.826993333333334,5
203999464,2023-03-24 08:12:36.517419+00:00,0,360,14.325686666666666,48.31295166666666,0
205562000,2023-03-24 08:12:36.522220+00:00,0,330,2.7461533333333334,51.13586166666666,0
235101329,2023-03-24 08:12:36.523700+00:00,0,224.2,-5.913031666666667,54.61071666666667,0
244670754,2023-03-24 08:12:36.524103+00:00,0,0,4.035323333333333,51.82431666666666,0
244780635,2023-03-24 08:12:36.536779+00:00,3,312.1,4.908648333333333,52.374375,0
244787000,2023-03-24 08:12:36.537361+00:00,0,343.8,4.249293333333333,51.92104833333334,0
244750035,2023-03-24 08:12:36.538041+00:00,0,360,5.615218333333333,51.94210333333333,7
205759000,2023-03-24 08:12:36.540671+00:00,0,0.2,3.57473,51.440285,0
244740922,2023-03-24 08:12:36.592515+00:00,5.9,137.9,5.439491666666667,52.69938666666667,5
247350700,2023-03-24 08:12:36.593997+00:00,0,29.7,8.926078333333333,44.41282666666667,11
244060091,2023-03-24 08:12:36.594366+00:00,9.3,24.9,4.8913,52.395025000000004,0
224106940,2023-03-24 08:12:36.598634+00:00,10.3,286.6,-3.3655433333333336,43.46936,15
211849780,2023-03-24 08:12:36.601470+00:00,6.2,100.3,5.698363333333333,51.89465499999999,0
244710036,2023-03-24 08:12:36.602866+00:00,6.9,242.5,6.717898333333333,51.373643333333334,0
228082800,2023-03-24 08:12:36.605305+00:00,0,94.7,-2.7616500000000004,47.63956666666666,0
205279890,2023-03-24 08:12:36.606048+00:00,9.5,49.4,6.054098333333333,52.01237666666667,0
211225940,2023-03-24 08:12:36.606840+00:00,9.1,180.5,8.488671666666667,53.46912833333333,0
244710500,2023-03-24 08:12:36.640184+00:00,0,0,5.41504,53.17312666666667,5
211550490,2023-03-24 08:12:36.646407+00:00,0,360,13.449345,52.501223333333336,0
265573150,2023-03-24 08:12:36.648042+00:00,0,63.9,11.667048333333334,57.69949833333333,0
246608000,2023-03-24 08:12:36.648849+00:00,0.1,25.6,4.029868333333334,51.827115000000006,0
263701340,2023-03-24 08:12:36.650701+00:00,0.1,212,-9.079083333333333,38.65143333333333,10
244660615,2023-03-24 08:12:36.651149+00:00,4.5,234.2,6.860738333333333,51.09079333333333,0
265549190,2023-03-24 08:12:36.653960+00:00,0,314.9,18.705801666666666,59.28703666666667,0
211014176,2023-03-24 08:12:36.703324+00:00,0.1,360,8.431891666666667,49.537265000000005,0
265562890,2023-03-24 08:12:36.706162+00:00,5.3,217.7,17.529581666666665,59.387166666666666,0
232033026,2023-03-24 08:12:36.707297+00:00,9,216.7,-2.126805,36.449846666666666,0
211500400,2023-03-24 08:12:36.707671+00:00,11.8,278.8,4.37913,51.84266,0
244181288,2023-03-24 08:12:36.708013+00:00,0,0,3.8028133333333334,51.21658333333333,5
244750287,2023-03-24 08:12:36.708407+00:00,0,360,4.969721666666667,52.37913666666667,15
319454000,2023-03-24 08:12:36.709387+00:00,0,227.7,2.6399516666666667,39.56339666666667,15
205281000,2023-03-24 08:12:36.710113+00:00,0,0,2.7460633333333333,51.134746666666665,7
204709000,2023-03-24 08:12:36.710689+00:00,0,235.2,-9.105973333333333,38.726411666666664,5
276431000,2023-03-24 08:12:36.711022+00:00,0,259,24.71833333333333,59.457499999999996,15
314711000,2023-03-24 08:12:36.736655+00:00,13.9,83,12.640248333333334,44.41892666666667,0
265041000,2023-03-24 08:12:36.744810+00:00,10.6,266.6,12.639478333333333,56.03212,0
319211800,2023-03-24 08:12:36.745130+00:00,0,216.9,9.857865,44.10194333333333,5
211549170,2023-03-24 08:12:36.747166+00:00,0,210.4,12.087825,54.179048333333334,0
209255000,2023-03-24 08:12:36.748339+00:00,0.3,265,0.932075,51.47750833333334,3
538010186,2023-03-24 08:12:36.751792+00:00,0,282.2,18.717966666666666,54.404923333333336,5
244110864,2023-03-24 08:12:36.752616+00:00,0,360,4.88328,52.36188166666667,0
240192000,2023-03-24 08:12:36.783034+00:00,0,126.1,23.632083333333334,37.94439,5
730151029,2023-03-24 08:12:36.783677+00:00,0.1,1.2,-75.52024166666666,10.280891666666667,3
236112746,2023-03-24 08:12:36.786173+00:00,0,356.9,4.356066666666666,51.90074333333334,5
257636600,2023-03-24 08:12:36.787070+00:00,0.1,119.1,20.97806166666667,70.03270333333333,7
257059250,2023-03-24 08:12:36.788083+00:00,0,56,8.590693333333332,63.58799333333333,0
257608500,2023-03-24 08:12:36.789599+00:00,2.4,176.8,3.5300933333333333,59.29677,7
258122980,2023-03-24 08:12:36.790086+00:00,7.5,175,5.2563916666666675,60.43410666666667,0
257015700,2023-03-24 08:12:36.790706+00:00,0,249.1,10.141111666666665,63.5096,5
257011920,2023-03-24 08:12:36.790997+00:00,0,248.2,12.240868333333333,66.02216166666666,5
257279000,2023-03-24 08:12:36.791265+00:00,0,281.9,12.392531666666667,65.57812666666668,0
257214420,2023-03-24 08:12:36.792125+00:00,0,8.7,5.2405,60.42278666666667,11
311019800,2023-03-24 08:12:36.792432+00:00,0.3,255.2,4.931421666666666,59.94871833333333,3
258073000,2023-03-24 08:12:36.792929+00:00,0,18.7,11.229881666666667,64.86034166666667,15
259683000,2023-03-24 08:12:36.793236+00:00,1.8,345.1,19.784555,69.64001666666667,0
265607720,2023-03-24 08:12:36.793525+00:00,0,249.8,11.006525,58.890231666666665,0
257286000,2023-03-24 08:12:36.794080+00:00,0,212.8,5.110925,60.43277666666667,3
257138720,2023-03-24 08:12:36.812570+00:00,4.5,271.4,13.763018333333333,68.04833666666667,7
258000580,2023-03-24 08:12:36.815064+00:00,2.2,67.5,16.784925,69.62282666666667,0
257710500,2023-03-24 08:12:36.816364+00:00,0,360,13.427308333333334,68.13151333333333,0
211752580,2023-03-24 08:12:36.819353+00:00,0,360,9.697706666666667,54.31103333333333,5
227801200,2023-03-24 08:12:36.820613+00:00,11.5,248.4,-4.507245,48.35215166666667,0
636015761,2023-03-24 08:12:36.823032+00:00,0.5,335.9,-0.06137666666666666,36.27753333333333,0
212165000,2023-03-24 08:12:36.845314+00:00,0,69.3,8.142668333333333,53.51695666666667,5
205346390,2023-03-24 08:12:36.848785+00:00,6,173.6,7.029013333333333,50.79856333333333,0
228230900,2023-03-24 08:12:36.850063+00:00,0,199.9,1.5839,50.725168333333336,0
258031000,2023-03-24 08:12:36.850969+00:00,0,150.3,7.674601666666666,63.09749333333333,0
231085000,2023-03-24 08:12:36.854745+00:00,0.7,235.4,33.28552833333333,31.436629999999997,0
263047004,2023-03-24 08:12:36.856547+00:00,0,0,-9.132016666666667,38.70674666666666,0
244850783,2023-03-24 08:12:36.859207+00:00,0,0,4.629418333333334,52.215763333333335,15
244730988,2023-03-24 08:12:36.890772+00:00,0,360,4.83499,52.39882166666666,0
255804250,2023-03-24 08:12:36.892235+00:00,0,231,-8.70041,41.18546333333334,5
477585200,2023-03-24 08:12:36.892843+00:00,11.5,219.1,1.2163583333333332,50.85107,0
601947300,2023-03-24 08:12:36.893847+00:00,0.1,360,18.423853333333334,-33.906305,0
258150000,2023-03-24 08:12:36.895807+00:00,0,312.2,18.962308333333333,69.64744833333333,5
232046824,2023-03-24 08:12:36.908585+00:00,16.5,33,11.002025,55.952695,0
244750137,2023-03-24 08:12:36.912968+00:00,0,316.1,4.3338633333333325,51.263535000000005,0
249982000,2023-03-24 08:12:36.914190+00:00,0.1,24.4,4.265635,51.30003333333333,5
235082707,2023-03-24 08:12:36.937515+00:00,0.2,238.3,-2.11665,49.178266666666666,3
671362100,2023-03-24 08:12:36.938187+00:00,0,202.3,-3.031265,53.40230666666666,5
211664930,2023-03-24 08:12:36.939192+00:00,6.6,351,6.964273333333334,50.93593833333333,0
266666000,2023-03-24 08:12:36.940225+00:00,0,357.9,17.875611666666668,59.333895,0
244002065,2023-03-24 08:12:36.941921+00:00,0,360,4.451765,51.883395,3
244140036,2023-03-24 08:12:36.942973+00:00,1,305.7,4.672883333333333,51.9853,0
224320930,2023-03-24 08:12:36.945381+00:00,0,12.1,-79.51989333333333,8.914353333333334,5
352001142,2023-03-24 08:12:36.947679+00:00,0,220,-8.326406666666667,51.83237666666666,0
244060348,2023-03-24 08:12:36.949247+00:00,0,245.8,5.064686666666666,52.63745333333333,0
205489190,2023-03-24 08:12:36.949930+00:00,0,308.9,3.71632,51.104881666666664,15
253242396,2023-03-24 08:12:36.955681+00:00,6.2,155.4,10.103191666666667,53.430820000000004,0
273351080,2023-03-24 08:12:36.958597+00:00,0,360,28.410326666666666,59.676096666666666,0
265044670,2023-03-24 08:12:36.960594+00:00,6.4,103.5,18.328838333333334,59.38675,0
257574000,2023-03-24 08:12:37.015621+00:00,0,345.1,7.784176666666666,63.10393666666666,5
211521000,2023-03-24 08:12:37.017306+00:00,0,46.2,7.161853333333334,53.62479666666666,0
636015759,2023-03-24 08:12:37.018048+00:00,8.4,352.2,-9.575334999999999,37.75729,0
263086500,2023-03-24 08:12:37.020121+00:00,4.7,250.7,-8.77127,41.157603333333334,0
253350000,2023-03-24 08:12:37.020849+00:00,0,20.3,3.214663333333333,51.32081,5
564753000,2023-03-24 08:12:37.022344+00:00,0,188.1,13.743668333333334,45.566835,5
265630560,2023-03-24 08:12:37.025184+00:00,0,267,17.846675,59.27159833333334,0
226012170,2023-03-24 08:12:37.060183+00:00,6.8,148.4,7.1952,50.66474,0
244860580,2023-03-24 08:12:37.063275+00:00,0,360,4.920419999999999,52.368491666666664,0
211497900,2023-03-24 08:12:37.066864+00:00,0,0,10.055326666666668,53.52925666666667,0
232000670,2023-03-24 08:12:37.070002+00:00,10.4,359.1,-2.89897,59.13695166666666,0
244650925,2023-03-24 08:12:37.106754+00:00,4.5,275.4,4.378951666666667,51.25919,0
244670187,2023-03-24 08:12:37.107208+00:00,0,260.9,4.4483966666666666,51.90889333333334,0
244890853,2023-03-24 08:12:37.108054+00:00,2.7,272.1,9.16477,53.88621833333333,0
244060319,2023-03-24 08:12:37.113169+00:00,0,360,4.499345,51.909440000000004,15
319875000,2023-03-24 08:12:37.152757+00:00,10,48.7,24.961621666666666,37.32299666666667,0
253678000,2023-03-24 08:12:37.154354+00:00,11.2,153.6,-0.3401383333333333,49.595013333333334,0
316011910,2023-03-24 08:12:37.154904+00:00,0,253.1,-52.70720666666667,47.562128333333334,7
244750336,2023-03-24 08:12:37.155564+00:00,0,360,5.1164950000000005,52.09419833333333,0
244670304,2023-03-24 08:12:37.156841+00:00,0,286.6,4.321491666666666,51.86748333333333,5
244561000,2023-03-24 08:12:37.157544+00:00,8.1,25,-79.961705,25.759076666666665,0
211557960,2023-03-24 08:12:37.159432+00:00,0,337.4,20.518323333333335,44.82657666666667,0
256244000,2023-03-24 08:12:37.160638+00:00,14.2,85.2,-4.141265,36.082705000000004,0
211512430,2023-03-24 08:12:37.164917+00:00,0.6,37.5,9.967678333333334,53.54503833333333,15
244372789,2023-03-24 08:12:37.165500+00:00,9.8,230.8,5.3665199999999995,51.80763,0
538006106,2023-03-24 08:12:37.166015+00:00,0,351.3,4.125073333333334,51.96115333333333,5
237070600,2023-03-24 08:12:37.166710+00:00,2.4,240,23.623030000000004,37.939341666666664,0
219029722,2023-03-24 08:12:37.168230+00:00,0,161,4.827366666666666,52.40541666666666,5
235087406,2023-03-24 08:12:37.196217+00:00,0.1,16.7,-3.511415,50.39938666666667,7
244670069,2023-03-24 08:12:37.197157+00:00,8,90,4.780033333333334,51.814765,0
212368000,2023-03-24 08:12:37.200832+00:00,8.5,277.3,4.50811,52.481791666666666,3
538003325,2023-03-24 08:12:37.203283+00:00,0,332.7,8.139878333333334,53.623043333333335,0
245737000,2023-03-24 08:12:37.227523+00:00,0,0,5.0319449999999994,52.93989,7
265522620,2023-03-24 08:12:37.229931+00:00,1.1,159.8,16.59431,58.62897666666667,0
224101930,2023-03-24 08:12:37.234449+00:00,0.1,360,-15.405006666666667,28.11861,0
226009390,2023-03-24 08:12:37.258649+00:00,0,0,2.308683333333333,48.86405,15
247371100,2023-03-24 08:12:37.259346+00:00,0,270.5,12.256148333333334,45.42315833333334,0
211321160,2023-03-24 08:12:37.263460+00:00,0,312.8,9.673115,54.30946166666667,3
319075600,2023-03-24 08:12:37.264085+00:00,0,27.3,10.295623333333333,43.54635,5
205335490,2023-03-24 08:12:37.272070+00:00,0.1,55.2,4.337025,51.261185,0
319202300,2023-03-24 08:12:37.272367+00:00,0,0,10.297,43.54448333333333,5
367061140,2023-03-24 08:12:37.275397+00:00,0.1,223,-80.90287833333333,32.034591666666664,0
218355000,2023-03-24 08:12:37.275984+00:00,0,284.1,4.8426383333333325,43.41325500000001,5
265614020,2023-03-24 08:12:37.276608+00:00,0,360,18.085361666666664,59.331133333333334,0
232026670,2023-03-24 08:12:37.318130+00:00,10.6,263.2,-3.8900383333333335,36.21686833333333,0
211513520,2023-03-24 08:12:37.319356+00:00,0.1,6.7,10.87114,53.955130000000004,0
211591710,2023-03-24 08:12:37.321739+00:00,0,142,8.143733333333333,53.51511333333334,5
244650129,2023-03-24 08:12:37.325867+00:00,0.1,217,4.4323966666666665,51.88631,0
244750689,2023-03-24 08:12:37.326720+00:00,6.6,338.5,4.934825,52.38098,0
211625590,2023-03-24 08:12:37.345388+00:00,4.9,209.3,6.719268333333333,51.45224666666666,15
211536810,2023-03-24 08:12:37.346543+00:00,0,88.5,8.577586666666667,53.53643666666667,5
244700797,2023-03-24 08:12:37.351562+00:00,0,360,4.090456666666666,51.960015,0
258169000,2023-03-24 08:12:37.359705+00:00,9.1,167.4,6.996858333333334,63.98770833333333,0
258326000,2023-03-24 08:12:37.366352+00:00,9.2,173.3,5.318168333333333,60.06885333333333,0
259098000,2023-03-24 08:12:37.368716+00:00,0,163.7,5.004583333333333,60.815255,5
258002430,2023-03-24 08:12:37.369398+00:00,8.5,244.6,19.160401666666665,69.77467333333334,0
257753000,2023-03-24 08:12:37.370892+00:00,12.5,100.2,24.82707333333333,70.99667500000001,0
273341920,2023-03-24 08:12:37.371502+00:00,4.3,107.6,17.451638333333335,70.16260666666668,0
257233400,2023-03-24 08:12:37.372590+00:00,0.6,343.7,8.435134999999999,63.16505166666666,0
228080600,2023-03-24 08:12:37.373082+00:00,3.8,118.8,17.524791666666665,70.18038333333334,7
211523610,2023-03-24 08:12:37.373828+00:00,0,122.1,8.476221666666667,49.754670000000004,0
261182490,2023-03-24 08:12:37.374285+00:00,0,360,14.586941666666666,53.44618666666667,0
224056190,2023-03-24 08:12:37.375261+00:00,10.1,239.1,-1.9287400000000001,43.427815,7
235091876,2023-03-24 08:12:37.376499+00:00,0,360,-2.9840050000000002,53.39083333333333,0
368018190,2023-03-24 08:12:37.378108+00:00,2.3,165,-82.44445,27.916488333333334,0
244070288,2023-03-24 08:12:37.400741+00:00,0,360,4.417271666666666,51.88916666666667,0
244670857,2023-03-24 08:12:37.403918+00:00,8.5,167.3,3.8344549999999997,51.29364833333333,0
248011000,2023-03-24 08:12:37.407810+00:00,10.5,177,23.6017,37.91824999999999,0
244850807,2023-03-24 08:12:37.409257+00:00,4.8,141,4.879246666666666,52.40305166666667,0
244710559,2023-03-24 08:12:37.409824+00:00,0,0,6.07623,52.52205166666667,15
257058500,2023-03-24 08:12:37.438176+00:00,0,249.1,10.423168333333333,59.25982166666667,0
258313000,2023-03-24 08:12:37.438698+00:00,0,164.9,8.218293333333333,56.697315,5
211330180,2023-03-24 08:12:37.439355+00:00,7.6,94.1,9.930063333333333,53.54078166666667,0
244670956,2023-03-24 08:12:37.441527+00:00,0.3,354.8,4.127848333333334,51.95036,0
219022903,2023-03-24 08:12:37.460698+00:00,0,200.4,10.253395000000001,56.15241833333334,9
230138770,2023-03-24 08:12:37.480489+00:00,0,173,21.554571666666668,63.086135,15
244690475,2023-03-24 08:12:37.480967+00:00,0,313.5,4.564051666666667,51.90916166666667,0
244690116,2023-03-24 08:12:37.482039+00:00,0,0.9,6.931926666666667,53.33163666666667,0
244375332,2023-03-24 08:12:37.483050+00:00,0,319.6,4.828718333333333,52.40665,0
235056017,2023-03-24 08:12:37.483904+00:00,0,360,0.41139333333333333,51.44625166666666,15
212752000,2023-03-24 08:12:37.486412+00:00,15.1,77.7,-3.0004666666666666,50.2025,0
352001071,2023-03-24 08:12:37.487301+00:00,0,0,34.989828333333335,32.880125,1
235086822,2023-03-24 08:12:37.488416+00:00,0.1,92.1,5.423585,53.17138833333333,5
244660819,2023-03-24 08:12:37.490455+00:00,0,235.8,4.453643333333333,51.885795,0
211115500,2023-03-24 08:12:37.491537+00:00,0,360,6.979308333333334,50.97493166666666,5
211205810,2023-03-24 08:12:37.492553+00:00,0,356.2,12.087216666666666,54.18131,0
538009511,2023-03-24 08:12:37.493013+00:00,11,299.2,3.9746566666666667,52.014165000000006,0
224098230,2023-03-24 08:12:37.494323+00:00,2.5,236.6,-4.290791666666666,36.52934833333334,15
236112663,2023-03-24 08:12:37.496272+00:00,0.1,360,-79.533955,8.923886666666668,15
232046915,2023-03-24 08:12:37.528997+00:00,0,360,5.703963333333333,52.83889,5
319147700,2023-03-24 08:12:37.530387+00:00,0,350.1,-80.16333,26.098653333333335,5
232002652,2023-03-24 08:12:37.530811+00:00,0.1,331,-4.184,50.38333333333333,0
211283460,2023-03-24 08:12:37.534173+00:00,0.7,287,10.3393,53.43190333333334,0
244020738,2023-03-24 08:12:37.535077+00:00,0,360,4.388713333333333,51.894819999999996,0
244660423,2023-03-24 08:12:37.535757+00:00,0,156.3,4.3015,51.878190000000004,0
211490000,2023-03-24 08:12:37.536527+00:00,0,343.8,7.161718333333334,53.62461166666667,7
226002880,2023-03-24 08:12:37.537257+00:00,0,8.8,0.15273666666666666,49.484453333333335,0
311000396,2023-03-24 08:12:37.539732+00:00,20.4,280.7,-76.73373166666667,25.661866666666665,0
219000125,2023-03-24 08:12:37.586634+00:00,7.4,181.3,11.092646666666667,55.32582333333333,0
248043000,2023-03-24 08:12:37.587321+00:00,0,184.8,4.772968333333334,52.409348333333334,5
232040109,2023-03-24 08:12:37.587859+00:00,0,66.6,-3.5120816666666665,50.398735,0
244670060,2023-03-24 08:12:37.589110+00:00,0,360,6.063923333333333,52.51606833333334,0
257752000,2023-03-24 08:12:37.589702+00:00,0,180,10.407503333333333,63.44366166666667,0
273435190,2023-03-24 08:12:37.590886+00:00,0,360,28.694453333333335,60.333713333333336,0
372837000,2023-03-24 08:12:37.592393+00:00,9.7,61.7,16.101523333333333,55.86162,0
219005454,2023-03-24 08:12:37.594269+00:00,0,214.9,8.120046666666667,56.37017,7
244704000,2023-03-24 08:12:37.595438+00:00,0,340.6,5.41511,53.180328333333335,5
249673000,2023-03-24 08:12:37.644001+00:00,9.5,56.9,3.0136033333333336,51.399498333333334,0
538003488,2023-03-24 08:12:37.644428+00:00,0.1,58.5,-0.9855216666666667,36.58996,0
352001327,2023-03-24 08:12:37.644735+00:00,14.2,196.5,-14.852306666666667,31.47604833333333,0
244740848,2023-03-24 08:12:37.646067+00:00,2,135.1,4.88983,52.37974,0
244770920,2023-03-24 08:12:37.646734+00:00,0,360,5.357026666666667,52.88636833333333,15
209730000,2023-03-24 08:12:37.648948+00:00,11.2,71.9,22.868946666666666,59.63321333333333,0
244010031,2023-03-24 08:12:37.649570+00:00,6.7,60.4,5.217185,52.440545,0
273340630,2023-03-24 08:12:37.650149+00:00,0,360,28.368883333333333,59.70025,0
244124351,2023-03-24 08:12:37.651157+00:00,0.4,239.7,3.615931666666667,51.4953,0
311001006,2023-03-24 08:12:37.651709+00:00,0,272.8,-82.43997833333333,27.910138333333336,5
366966210,2023-03-24 08:12:37.652158+00:00,0,221.6,-76.54878666666667,39.254866666666665,0
244138519,2023-03-24 08:12:37.673777+00:00,0,142.4,4.3307166666666665,51.30441166666667,0
511658000,2023-03-24 08:12:37.675256+00:00,9.4,346.8,-9.489563333333333,37.539575,0
228931000,2023-03-24 08:12:37.675976+00:00,0,5.2,-2.514815,47.34742166666667,0
235070763,2023-03-24 08:12:37.678519+00:00,0,92,-1.1046016666666667,50.80766666666667,15
244710582,2023-03-24 08:12:37.678730+00:00,0,194.8,4.476625,51.89454166666667,0
211477940,2023-03-24 08:12:37.692065+00:00,0,321.1,7.056913333333333,50.77625,0
257036200,2023-03-24 08:12:37.692949+00:00,0,192.9,5.714585,58.991555,15
